Time_s,AccX_raw,AccY_raw,AccZ_raw,GyroX_raw,GyroY_raw,GyroZ_raw,Temp_C
44.410000,13,-16610,-531,15,-657,92,24.90
44.427000,10,-16554,-500,33,-675,111,24.90
44.437000,6,-16507,-549,40,-670,91,24.94
44.447000,9,-16449,-484,42,-672,106,24.94
44.465000,-10,-16570,-546,34,-668,93,24.91
44.475000,1,-16496,-527,36,-679,95,24.91
44.485000,15,-16521,-594,27,-669,81,24.91
44.502000,14,-16536,-549,16,-676,100,24.94
44.512000,10,-16566,-526,21,-677,89,24.96
44.522000,17,-16508,-528,23,-669,93,24.96
44.540000,3,-16478,-496,37,-661,97,24.95
44.550000,-30,-16533,-543,24,-675,92,24.95
44.560000,-253,-16520,-535,26,-673,81,24.95
44.577000,-18,-16517,-534,27,-669,97,24.96
44.587000,-26,-16519,-522,24,-689,96,24.96
44.597000,7,-16519,-528,30,-654,84,24.96
44.614000,-15,-16489,-532,18,-667,88,24.96
44.624000,-9,-16511,-535,11,-679,94,24.96
44.634000,-14,-16528,-528,20,-683,94,24.92
44.653000,-4,-16503,-526,22,-669,85,24.92
44.663000,-20,-16535,-536,27,-678,94,24.92
44.673000,16,-16513,-533,37,-670,100,24.91
44.690000,-27,-16510,-513,23,-676,94,24.92
44.701000,17,-16523,-541,22,-659,88,24.92
44.711000,6,-16532,-504,20,-671,104,24.96
44.728000,240,-16505,-556,23,-672,93,24.91
44.738000,3,-16553,-527,23,-670,103,24.91
44.748000,-5,-16526,-522,18,-681,94,24.91
44.765000,6,-16505,-532,16,-668,106,24.89
44.787000,-11,-16508,-529,18,-667,93,24.94
44.797000,-14,-16503,-529,17,-668,94,24.94
44.807000,9,-16515,-532,18,-673,93,24.94
44.817000,25,-16520,-517,25,-666,95,24.94
44.827000,19,-16523,-501,25,-681,101,24.93
44.840000,4,-16544,-516,22,-682,98,24.92
44.850000,3,-16513,-544,31,-677,98,24.92
44.860000,-7,-16513,-546,24,-681,102,24.89
44.877000,-16,-16513,-533,17,-677,100,24.94
44.887000,-11,-16504,-527,29,-675,99,24.94
44.897000,-10,-16501,-537,19,-665,102,24.94
44.989000,2,-16512,-531,28,-675,94,24.95
44.999000,-7,-16524,-540,23,-678,91,24.93
45.009000,-9,-16527,-552,30,-676,91,24.93
45.028000,18,-16533,-536,19,-660,89,24.94
45.038000,-18,-16512,-553,27,-666,89,24.98
45.048000,-23,-16507,-514,19,-664,94,24.98
45.065000,-1,-16542,-521,20,-681,95,24.96
45.075000,17,-16488,-539,21,-671,96,24.92
45.085000,-9,-16491,-508,31,-671,95,24.92
45.103000,31,-16529,-507,34,-668,99,24.94
45.113000,-7,-16502,-529,23,-682,100,24.90
45.123000,-25,-16516,-526,29,-654,96,24.90
45.140000,21,-16504,-517,18,-678,94,24.94
45.150000,3,-16515,-533,21,-660,86,24.94
45.160000,17,-16534,-534,16,-676,95,24.95
45.177000,-20,-16527,-545,22,-679,93,24.97
45.187000,-1,-16525,-520,26,-665,89,24.97
45.197000,0,-16510,-532,26,-689,98,24.94
45.252000,30,-16497,-531,15,-676,91,24.90
45.262000,-2,-16518,-535,29,-675,97,24.90
45.272000,-1,-16547,-516,23,-674,95,24.95
45.290000,1,-16526,-548,20,-677,99,24.88
45.313000,-8,-16513,-513,31,-691,99,24.91
45.323000,-11,-16534,-523,19,-666,94,24.91
45.333000,29,-16503,-544,25,-684,96,24.90
45.343000,-22,-16511,-531,23,-661,92,24.90
45.364000,17,-16513,-528,18,-665,97,24.95
45.374000,-14,-16534,-518,32,-680,100,24.95
45.384000,6,-16520,-523,22,-669,101,24.95
45.403000,0,-16497,-540,20,-674,94,24.95
45.413000,1,-16530,-495,23,-667,97,24.95
45.423000,3,-16527,-515,33,-687,107,24.95
45.441000,3,-16512,-536,22,-671,97,24.92
45.451000,12,-16500,-533,22,-657,100,24.96
45.461000,-9,-16495,-523,25,-680,98,24.96
45.478000,-12,-16521,-536,24,-653,97,24.96
45.488000,-9,-16561,-493,27,-681,96,24.94
45.498000,12,-16538,-521,20,-677,94,24.94
45.515000,8,-16505,-518,20,-664,86,24.94
45.525000,-34,-16535,-509,22,-674,91,24.94
45.553000,-1,-16500,-523,26,-663,100,24.97
45.563000,-29,-16514,-513,21,-672,90,24.90
45.573000,25,-16520,-533,30,-667,87,24.90
45.590000,8,-16517,-498,23,-659,97,24.96
45.600000,-3,-16523,-558,31,-678,91,24.93
45.610000,-10,-16534,-557,25,-684,86,24.93
45.627000,-14,-16512,-489,25,-672,96,24.95
45.637000,-24,-16528,-517,26,-678,97,24.95
45.647000,-26,-16509,-529,27,-660,94,24.94
45.665000,23,-16512,-504,25,-665,95,24.96
45.675000,-10,-16513,-563,16,-675,99,24.96
45.685000,-4,-16531,-537,16,-677,90,24.98
45.702000,-9,-16520,-550,29,-682,98,24.96
45.712000,-19,-16516,-517,27,-680,94,24.96
45.722000,-5,-16523,-547,26,-682,101,24.98
45.739000,17,-16534,-549,26,-663,86,24.95
45.749000,-13,-16509,-542,25,-666,100,24.95
45.759000,-35,-16497,-531,17,-668,89,24.95
45.778000,-5,-16514,-506,16,-655,89,24.94
45.788000,3,-16524,-529,26,-666,102,24.94
45.798000,-8,-16517,-558,25,-667,85,24.95
45.815000,-28,-16521,-526,20,-666,93,24.98
45.838000,15,-16516,-523,23,-669,102,24.96
45.848000,-17,-16488,-532,24,-680,101,24.96
45.858000,17,-16511,-535,28,-662,92,24.92
45.868000,1,-16534,-508,17,-677,92,24.92
45.878000,-6,-16487,-510,22,-667,93,24.91
45.890000,1,-16524,-538,21,-677,101,24.91
45.900000,-5,-16510,-531,32,-673,111,24.96
45.910000,-2,-16504,-563,27,-687,93,24.97
45.920000,-16,-16525,-548,23,-676,89,24.97
45.930000,-11,-16537,-522,28,-677,96,24.97
45.940000,-17,-16537,-507,25,-663,85,24.98
45.950000,11,-16538,-514,18,-671,93,24.94
45.965000,12,-16526,-533,27,-655,98,24.94
45.975000,-3,-16507,-549,27,-673,111,24.96
45.985000,-1,-16509,-554,29,-678,107,24.96
46.002000,-7,-16529,-535,21,-679,103,25.00
46.012000,-5,-16558,-537,26,-675,103,24.96
46.022000,-3,-16531,-519,17,-677,89,24.96
46.040000,-24,-16534,-508,21,-670,100,24.96
46.050000,-21,-16500,-531,21,-668,94,24.96
46.060000,-12,-16525,-526,25,-677,92,24.96
46.077000,-7,-16529,-508,25,-662,95,24.97
46.087000,-248,-16522,-555,24,-680,96,24.93
46.097000,-10,-16528,-523,20,-670,93,24.93
46.114000,10,-16525,-533,23,-675,96,24.94
46.124000,-17,-16500,-549,37,-662,91,24.94
46.134000,17,-16515,-496,25,-657,91,25.00
46.153000,-27,-16532,-546,23,-652,88,24.92
46.163000,-17,-16528,-528,19,-661,85,24.92
46.173000,38,-16504,-533,18,-667,92,24.99
46.190000,-8,-16509,-539,29,-657,96,24.95
46.200000,5,-16520,-544,24,-672,90,24.95
46.210000,19,-16505,-560,24,-684,96,24.94
46.228000,20,-16496,-532,23,-665,94,24.94
46.238000,34,-16519,-544,24,-663,87,24.94
46.249000,6,-16523,-537,36,-682,94,24.97
46.259000,-7,-16482,-497,39,-675,91,24.97
46.269000,-11,-16503,-521,22,-677,94,24.94
46.279000,31,-16511,-533,16,-681,106,24.94
46.289000,-248,-16533,-549,23,-675,97,24.89
46.302000,15,-16495,-555,23,-666,88,24.92
46.312000,-9,-16525,-589,20,-673,101,24.92
46.322000,10,-16548,-575,36,-672,94,24.92
46.340000,247,-16542,-530,23,-674,91,24.93
46.363000,-6,-16518,-530,31,-656,91,24.94
46.373000,6,-16519,-527,22,-661,87,24.94
46.383000,-15,-16521,-549,31,-676,97,24.96
46.393000,1,-16524,-537,23,-670,109,24.96
46.403000,2,-16487,-527,25,-675,98,24.95
46.415000,-8,-16492,-520,17,-670,94,24.95
46.425000,20,-16500,-526,23,-689,96,24.95
46.435000,72,-16387,765,-386,-507,108,24.95
46.452000,-2054,-17683,-9837,-1992,3618,120,24.95
46.462000,947,-15083,-3417,-101,6389,190,24.94
46.472000,4561,-19382,19130,-1778,6300,167,24.94
46.489000,-5120,-16733,776,84,9405,585,24.94
46.499000,1030,-16571,-3122,1045,10815,1051,24.94
46.509000,-4864,-14834,2385,1443,14624,1301,24.94
46.528000,-4002,-19750,3778,100,12223,1390,24.96
46.538000,-1208,-20024,522,-523,7327,3707,24.99
46.548000,-776,-20049,2,-60,1664,8274,24.99
46.565000,-990,-22828,-969,-12661,-5448,12302,24.96
46.575000,-2401,-23841,-1037,-14289,-5103,6847,24.93
46.585000,78,-25040,-1602,-11774,-160,-2679,24.93
46.603000,-2371,-23426,4117,-7195,4991,-10056,24.94
46.613000,-2979,-20434,6046,-5703,8000,-13123,24.93
46.623000,-1322,-20974,5557,-825,10005,-15571,24.93
46.640000,1136,-23340,4104,5922,10348,-21639,24.96
46.650000,1996,-24930,3041,7833,11242,-25493,24.96
46.660000,1495,-24566,3219,7262,11465,-28295,24.94
46.677000,649,-21859,4127,4259,9460,-30406,24.95
46.687000,823,-19524,4548,3837,9384,-31133,24.95
46.697000,1051,-18899,4220,4667,9620,-31862,24.98
46.715000,1860,-16795,5481,6147,10243,-32762,24.96
46.725000,3077,-16901,4623,4804,10126,-32764,24.96
46.735000,4622,-16385,2658,4315,9502,-32764,24.95
46.752000,6763,-16191,2772,11483,8877,-32764,24.98
46.762000,6127,-14936,4273,13909,9694,-32764,24.98
46.772000,6359,-12370,5042,16540,9823,-32764,24.92
46.790000,5860,-9320,4975,21205,9648,-32764,24.98
46.800000,5787,-9250,4217,24392,9433,-32764,24.98
46.810000,5480,-8743,5740,28579,11358,-32764,24.91
46.827000,155,-8014,3572,32764,14382,-32764,24.93
46.837000,5682,-6866,1834,32764,11639,-32764,24.93
46.847000,5682,-5622,-1064,32764,7389,-32764,24.98
46.864000,7663,-3120,-958,30070,1014,-32764,24.98
46.885000,5016,-5165,38,17419,-3524,-29784,24.94
46.895000,1332,1106,114,2091,-4212,-17505,24.95
46.905000,5190,9665,2295,-13690,-8402,-10101,24.95
46.915000,6941,10834,3695,-20493,-9392,-4656,24.95
46.925000,7023,12101,3859,-20602,-9090,1173,24.94
46.940000,10649,8877,2348,-24782,-9715,-608,24.94
46.950000,12210,8187,2183,-20977,-9223,-861,24.96
46.960000,9867,9735,2029,-21836,-8854,4829,24.96
46.977000,10716,12800,4881,-24367,-8699,18583,24.96
46.987000,12038,11613,4455,-26087,-9002,24867,25.00
46.997000,11756,9014,3346,-31199,-9782,32006,25.00
47.015000,15088,1347,1247,-32764,-10290,32764,24.97
47.025000,14792,-1525,682,-32764,-11517,32764,24.94
47.035000,12908,-3803,-1700,-32764,-14115,32764,24.94
47.053000,10419,-9991,-6721,-32764,-18004,32764,24.92
47.063000,9798,-15192,-9155,-32764,-21459,32764,24.96
47.073000,9922,-18702,-9601,-32764,-23098,32764,24.96
47.090000,9231,-22170,-11288,-32764,-21924,32764,24.96
47.100000,11538,-23801,-11382,-32764,-19174,32764,24.97
47.110000,11531,-24366,-14027,-32764,-12969,32764,24.97
47.127000,5584,-22604,-24113,-4702,9983,-9301,24.93
47.137000,1179,-22104,-30315,10288,20154,-29180,24.93
47.147000,-2437,-21139,-32231,23277,31851,-32764,24.95
47.164000,-3994,-17474,-26884,22868,32764,-32764,25.00
47.174000,-3101,-14267,-23377,20604,32764,-32764,25.00
47.184000,-2278,-9950,-16885,18006,32764,-32764,24.96
47.202000,1502,-3031,-7641,16860,32764,-32764,24.92
47.212000,2221,423,-3027,16817,32764,-32764,24.92
47.222000,5710,3080,-471,15322,32764,-32764,24.98
47.240000,5610,6197,6313,24331,32764,-32764,25.02
47.316000,21135,11168,32171,-32764,-32764,32764,24.95
47.326000,23446,3595,29884,-32764,-32764,32764,24.95
47.336000,24329,-847,26841,-32764,-32764,32764,24.96
47.352000,20292,-1281,19060,-32764,-32764,22748,24.93
47.378000,6377,2379,3646,-23138,-32764,8680,24.98
47.400000,-3607,-594,-12584,-18866,-32764,13103,24.96
47.410000,-8430,-2355,-19413,-21725,-32764,14487,24.96
47.420000,-9605,-1981,-23409,-23477,-32764,14463,24.93
47.430000,-11003,-178,-28814,-24128,-32764,11651,24.93
47.440000,-11657,946,-32562,-19066,-27878,7172,24.99
47.450000,-12532,34,-32742,-5164,-13988,1245,24.96
47.465000,-12741,-2862,-32742,11757,8223,-10429,24.96
47.475000,-12004,-4743,-32742,21134,22697,-15309,24.95
47.485000,-11056,-6342,-32742,27020,32760,-20929,24.95
47.540000,-1441,3057,-2115,32764,32764,-32764,24.97
47.550000,747,7184,3016,32764,32764,-32764,24.94
47.560000,2720,10440,8938,32764,32764,-32055,24.94
47.577000,6803,13560,21589,32764,32764,-26007,24.98
47.615000,31210,-4773,32764,-25708,-16942,24363,24.96
47.625000,29893,-9582,32764,-32764,-32764,29291,24.96
47.635000,24499,-8573,32764,-32764,-32764,28724,24.96
47.653000,16500,-685,22600,-32764,-32764,23891,24.99
47.663000,13001,1519,16601,-32764,-32764,20211,24.99
47.691000,112,2322,-522,-30351,-32764,17698,24.98
47.701000,-5609,1678,-7327,-30769,-32764,21379,24.98
47.711000,-10468,2263,-12925,-32764,-32764,25553,24.97
47.728000,-15394,4235,-24588,-32764,-32764,26602,24.95
47.738000,-15295,4607,-30182,-32238,-32764,19312,24.95
47.748000,-15459,4486,-32742,-18902,-30077,9676,25.01
47.765000,-15977,1318,-32742,10225,2687,-6696,24.98
47.775000,-15052,-1923,-32742,20959,18142,-11459,24.98
47.785000,-12383,-4520,-30768,26706,31867,-17312,24.96
47.803000,-7522,-4036,-21845,30295,32764,-23235,25.00
47.814000,-4472,-2845,-18744,32386,32764,-25930,25.00
47.824000,-2451,-1583,-15393,32764,32764,-26745,24.96
47.834000,-825,-647,-11713,32764,32764,-26443,24.96
47.844000,732,-474,-7785,32764,32764,-25597,24.96
47.854000,2977,134,-3376,32764,32764,-26047,24.96
47.864000,4662,1196,2141,32764,32764,-27810,24.98
47.877000,6846,4795,7607,32764,32764,-29256,24.98
47.887000,8233,6862,11403,32764,32764,-28411,24.97
47.897000,10365,7573,14465,32764,32764,-25155,24.97
47.918000,13012,1549,20639,32764,32764,-15476,24.99
47.928000,14775,-130,22525,32764,32712,-11332,24.99
47.938000,16099,-803,23723,25475,22323,-6338,24.96
47.952000,16259,-754,22508,10047,7196,1326,24.96
47.962000,16035,-982,19430,3021,-77,3769,24.99
47.972000,15125,-550,17229,-708,-5013,5511,24.99
47.990000,14561,212,12597,-2098,-8960,7366,24.94
48.000000,15178,-203,12329,207,-10532,7734,25.00
48.010000,15743,-1455,11698,2023,-11427,7915,25.00
48.028000,17052,-5821,10334,2172,-13673,8764,24.98
48.038000,17038,-6856,9411,-437,-16464,9649,24.94
48.048000,16488,-6903,8123,-4160,-18980,10942,24.94
48.065000,16267,-7372,5966,-13268,-24608,14305,24.97
48.075000,15917,-7043,4448,-17599,-27566,15909,24.93
48.085000,16032,-6997,3540,-19989,-29770,16935,24.93
48.103000,14914,-6912,966,-22674,-32119,17126,24.96
48.113000,13801,-7178,-898,-22485,-32138,17035,24.98
48.123000,12949,-7693,-2317,-22712,-32115,16930,24.98
48.140000,10845,-8868,-5515,-24028,-31003,15814,24.97
48.151000,9649,-10039,-6339,-23703,-30127,14709,24.97
48.161000,9188,-9195,-6631,-23308,-27063,14208,24.98
48.171000,9173,-8621,-8057,-22058,-24160,12563,24.98
48.181000,8538,-7986,-8795,-20438,-20796,10387,24.97
48.191000,8333,-7322,-9357,-18566,-17535,8181,24.97
48.201000,7890,-7114,-10079,-16013,-14276,4986,24.95
48.215000,8005,-6969,-10532,-9660,-7511,708,24.94
48.225000,8018,-7075,-11304,-4663,-2388,-3203,24.94
48.235000,7615,-6953,-11831,51,3117,-7096,24.96
48.252000,6663,-5714,-13762,9910,17999,-17019,24.92
48.262000,6314,-5840,-15208,18958,24000,-21048,24.92
48.272000,6178,-4947,-13461,29811,32471,-26636,24.98
48.290000,6508,-2985,-6659,32764,32764,-32764,24.93
48.300000,6378,-1662,-2815,32764,32764,-32764,24.93
48.310000,7666,337,2004,32764,32764,-32764,24.99
48.327000,8944,7719,13326,32764,32764,-32764,24.95
48.337000,12491,10502,21368,32764,32764,-32764,24.95
48.347000,17937,12519,30649,31962,32764,-25659,24.98
48.365000,31183,9674,32764,-11658,373,17565,24.98
48.375000,32717,1739,32764,-32562,-25300,31724,24.97
48.385000,30234,-3364,32717,-32764,-32764,32764,24.97
48.440000,8176,2270,981,-32764,-32764,28227,24.95
48.478000,-4512,2351,-23787,-16465,-32764,21161,24.96
48.488000,-5591,-440,-29360,-2346,-27038,12879,25.00
48.498000,-6549,-4231,-31542,14118,-9090,-439,25.00
48.515000,-4209,-10170,-25670,32764,20377,-21415,24.96
48.553000,8154,-5443,-8422,32764,32764,-32764,24.97
48.563000,10154,-117,-3015,32764,32764,-32764,24.97
48.573000,13241,4368,3711,32764,32764,-30423,24.97
48.590000,17782,7909,13000,32764,31884,-18421,24.95
48.600000,19218,5420,15698,32764,23680,-8831,24.95
48.610000,21895,-590,20017,29182,13810,1205,24.92
48.627000,20721,-7566,17231,14931,1260,12193,24.93
48.637000,18873,-7054,13800,7482,-691,14871,24.93
48.647000,16685,-4444,11596,-608,-2809,18083,24.99
48.665000,14477,-967,6012,-13688,-5572,21445,24.99
48.675000,14396,-1442,3356,-16325,-7309,24409,24.99
48.685000,13715,-5595,1021,-11064,-10838,25326,24.96
48.740000,13342,-11265,1854,3819,-7107,3617,24.94
48.750000,13003,-11264,2073,912,-7285,3520,24.94
48.760000,9630,-10061,479,-3314,-5882,5106,24.98
48.778000,10019,-12692,-1616,-11599,-4731,13758,24.99
48.788000,11015,-13010,-5617,-11623,-4832,11512,24.99
48.798000,6803,-28830,-10762,1836,-7480,9921,25.00
48.815000,8139,-13852,-36,8443,12937,-4068,25.00
48.825000,9275,-4904,2847,12639,12802,6661,25.00
48.835000,13401,-14823,-334,6362,7788,2726,24.96
48.853000,13329,-10701,4152,11055,6634,1311,25.00
48.863000,14437,-11409,4110,13243,7829,2095,25.00
48.873000,16484,-13396,7532,14111,7361,2463,24.93
48.890000,-58,-13341,18320,2553,-3636,-7543,24.93
48.900000,18789,-7058,3437,-1275,9176,1140,24.98
48.910000,11385,-8545,-16,172,5168,2275,24.98
48.928000,10889,-12049,-322,206,31,-136,25.00
48.938000,23616,-29195,-6766,-12626,-3399,-7292,25.00
48.948000,12297,-11660,-3111,-2663,-10448,2464,25.00
48.965000,11184,-9816,-2360,-4639,-19152,4062,25.01
48.995000,14498,-14457,1165,-5006,-12915,12024,24.97
49.005000,18027,-14386,3221,-8026,-19253,8190,24.97
49.015000,16130,-11957,3527,-7812,-20314,5490,24.96
49.025000,14954,-10059,3602,-5995,-18573,2948,24.96
49.040000,13048,-9751,2086,-2103,-13556,-762,24.96
49.050000,13823,-9674,1081,-4079,-13034,-4194,24.99
49.060000,12050,-9926,-217,-8297,-9311,-8605,24.99
49.077000,10001,-10115,-2673,-4353,-6546,-6662,24.99
49.087000,10890,-10792,-3808,-1713,-2232,-5114,24.99
49.097000,10554,-8455,-3895,-1767,1028,-3785,24.95
49.115000,12106,-8874,-593,-2497,8624,-1895,24.98
49.125000,11265,-9070,-1736,-2248,10414,-2719,24.98
49.135000,11201,-11135,-3747,-1883,12193,-2742,24.95
49.153000,10964,-10741,-2175,-1562,7070,-1779,25.02
49.163000,12041,-10314,326,-1379,6077,-649,25.02
49.173000,10078,-8042,-1633,638,4302,647,25.00
49.190000,13538,-8864,1185,3388,706,357,24.95
49.200000,15459,-8289,540,2254,-1689,-369,24.95
49.210000,12394,-8704,330,1364,-3919,-1008,24.96
49.228000,16302,-2764,-2536,-5647,-7150,-25133,24.96
49.238000,13860,-7977,4766,-8778,-8212,-30639,24.96
49.248000,31911,-15086,2590,-11288,-14493,-22011,25.01
49.265000,28661,-17476,3225,-3910,-14221,11578,24.96
49.275000,21205,-14935,6007,-5891,-6611,25586,24.96
49.285000,16030,-11278,-1822,-5650,3005,32764,24.99
49.303000,13604,1745,-7738,-532,-643,21426,24.98
49.313000,12566,-6026,-97,850,-1339,11400,24.98
49.323000,12845,-10314,769,1523,1657,14030,24.98
49.340000,12349,-6799,4417,-5243,12056,4740,24.95
49.352000,12884,-9550,2038,-6815,22258,5910,24.95
49.362000,10923,-9819,-2517,-6548,23915,7447,24.97
49.372000,9315,-8634,-3911,-3356,20973,6690,24.97
49.382000,9953,-7477,-2983,-2964,18493,2925,24.97
49.392000,11718,-9439,-681,-3490,17756,6061,24.97
49.402000,11784,-8957,-979,-3853,16547,8538,24.94
49.415000,10750,-7787,-4553,-6123,13548,12244,24.94
49.425000,8992,-7349,-3916,-11459,6182,5493,24.99
49.435000,10974,-5930,-1518,-11397,6591,6465,24.99
49.452000,7898,-7451,-1261,-5338,9245,13913,24.98
49.462000,4621,-8234,-1088,-3442,14490,14158,24.98
49.472000,3887,-8919,-1645,-2406,17730,12343,24.98
49.490000,3442,-12131,-1876,-92,16254,7443,25.02
49.514000,152,-15761,-4872,9228,5902,-761,25.01
49.524000,-1132,-15320,-3930,15741,-2193,-5177,24.98
49.534000,-45,-14619,-2473,21181,-10854,-12823,24.98
49.544000,1277,-14450,203,25894,-15804,-18196,24.97
49.554000,2623,-13746,1741,30409,-20054,-22543,24.97
49.565000,4294,-12605,3479,32764,-24769,-27089,24.99
49.575000,6117,-11835,5522,32764,-28751,-30213,24.97
49.585000,8831,-10854,5921,32764,-30675,-32764,24.97
49.603000,14174,-8186,7748,32764,-30190,-32764,24.96
49.613000,15221,-6700,7018,32557,-29373,-32764,25.00
49.623000,15283,-6576,6131,31160,-27764,-32764,25.00
49.640000,15596,-4014,4351,27667,-24316,-32196,25.03
49.650000,17001,-3649,3763,25129,-21755,-30437,25.03
49.660000,17653,-4090,2406,23208,-20194,-27966,24.96
49.678000,17539,-2929,1077,19316,-15238,-21954,24.99
49.690000,17180,-1981,1050,16011,-12501,-16956,24.99
49.700000,16620,-2087,978,12762,-7502,-12934,24.98
49.710000,16510,-2348,939,10454,-3638,-8261,24.98
49.720000,17016,-1777,2852,7423,916,-4122,25.03
49.730000,17740,-1914,4086,3665,6584,-139,25.03
49.740000,18074,-2559,3387,-367,11035,3799,24.96
49.752000,17433,-2743,2557,-4854,14767,9326,24.98
49.762000,16607,-2746,2381,-7218,15820,11103,24.98
49.772000,15554,-2780,2686,-8576,17029,12505,24.95
49.790000,14617,-2648,2886,-10021,20546,14230,24.97
49.800000,14420,-3122,2812,-10646,21526,14325,24.97
49.810000,14517,-3328,2864,-10722,22045,14843,24.92
49.827000,14222,-3418,2041,-11250,23416,17519,24.98
49.837000,14019,-2869,1489,-12309,23429,18425,24.98
49.847000,13311,-3512,2227,-12210,22668,18999,24.98
49.865000,11585,-4571,2838,-9661,21596,17446,24.95
49.875000,10888,-5434,1784,-5825,20269,15008,24.95
49.885000,14232,-7774,6092,2665,17100,10746,24.95
49.903000,25489,-14221,26692,9162,-310,4491,24.99
49.913000,24477,-14355,23704,3638,-1737,5236,24.98
49.923000,18029,-13052,18684,-1693,10,8143,24.98
49.940000,8367,-12129,10363,-6444,6548,7732,24.99
49.950000,5161,-11489,6000,-6505,10104,6646,24.99
49.960000,4764,-10926,3592,-6728,11141,5728,24.99
49.978000,6742,-10480,3853,-4961,11995,4177,25.01
49.988000,8070,-10804,3802,-3549,9764,2609,25.00
49.998000,8827,-10940,6437,-1464,5768,1174,25.00
50.015000,10166,-10073,10204,432,1852,-1467,24.96
50.041000,12418,-7788,10769,2326,-1768,-2921,25.04
50.051000,12314,-6968,10718,3238,-1883,-3293,25.01
50.061000,12149,-6741,10115,3505,-2002,-3388,25.01
50.071000,11908,-6497,9393,3995,-1849,-3320,24.98
50.090000,11936,-6125,8776,3454,-827,-2599,24.98
50.100000,11620,-6089,8856,3083,31,-2169,24.98
50.110000,11519,-5855,8365,2966,95,-1962,24.97
50.127000,12651,-6431,9658,2576,-1774,-1234,24.94
50.137000,13141,-6458,10950,2183,-1860,-567,24.94
50.147000,13760,-6545,10924,1572,-2097,70,24.98
50.165000,13511,-6353,11422,1678,-4453,1010,25.02
50.175000,13550,-6254,11364,2346,-6156,739,25.02
50.185000,13376,-6783,11088,3791,-8937,239,24.97
50.202000,13147,-7434,12371,8208,-15667,-1605,25.01
50.212000,13721,-8066,12828,10721,-21839,-4187,25.01
50.222000,12944,-9355,13780,12063,-30217,-7157,24.98
50.240000,14702,-10654,16733,11473,-32764,-11100,24.98
50.250000,16049,-11750,17550,9882,-32764,-11359,24.98
50.260000,16934,-11227,17826,6910,-32764,-10342,24.95
50.278000,17566,-9230,17380,-1299,-32764,-8011,24.95
50.288000,16844,-9140,14347,-5878,-32764,-6746,24.95
50.298000,14377,-9073,10702,-10607,-32764,-4618,24.96
50.315000,8130,-7211,5202,-18734,-32764,-3580,24.97
50.325000,6508,-6419,1627,-23783,-29003,-2279,24.97
50.335000,5070,-4216,-5202,-28330,-16927,151,25.01
50.353000,5187,1495,-17420,-31822,8419,7091,25.01
50.363000,8116,4985,-21704,-30412,18740,11440,24.97
